PROD_CLR_EQUIV,SALES_QTY,SALES_AMT_FX_RATE
212008_GD,2350.0,20009.8595
220048_CA,5791.0,173510.3576
218684_WT,2088.0,63116.7932
213255_DN,2754.0,64957.7575
211961_PK,5786.0,19551.0567
218915_BL,4735.0,27575.6194
214660_BM,717.0,16214.6666
217541_SV,2541.0,17737.2676
219188_BM,3099.0,14705.0384
219556_EC,2845.0,47400.1998
223930_BL,1474.0,33545.4292
224434_KK,1747.0,48045.1916
1937091TK,5722.0,29241.0192
217238_NV,8858.0,250277.6636
218864_BL,3925.0,20619.5207
226917_BU,19.0,1034.4076
219542NC,3205.0,73063.0877
208611_LL,6244.0,113003.6221
217013_FU,3144.0,44506.4638
213927_BM,3701.0,68893.2806
224600_GD,297.0,2426.6454
216381_GD,4167.0,21831.2674
218775_GN,2691.0,68606.38
206791_SV,941.0,22964.3063
216472_LL,6371.0,132197.0412
195269_OR,12264.0,110763.5577
215599_BK,621.0,10514.1317
210403_KK,313.0,11072.1468
223263_HM,979.0,7750.2183
207912_DM,1712.0,50647.847
225583_BK,90.0,7331.7305
212540_GY,5284.0,157343.095
222857_BK,3527.0,86813.3475
225059_BL,365.0,9857.8775
217934_BK,4328.0,102180.896
206004_GD,3953.0,21331.9936
224229_GN,80.0,1898.1718
219300_BM,1999.0,9768.5325
224836_BN,460.0,13767.5875
213249_BK,7139.0,176305.6412
224442_BM,1575.0,40926.7669
215241_BK,812.0,18306.0045
212267_BM,1718.0,9857.7079
209687_BM,3591.0,22094.8909
214100_LB,5447.0,77046.4547
213571_TU,6677.0,142226.6833
213751_BK,433.0,13928.5963
224419_GN,8.0,277.0862
219880_OR,101.0,3164.9707
210894_GN,4436.0,123651.5047
207042_BM,6255.0,30104.1272
223623_EC,3057.0,86782.9197
211121_HM,4545.0,46702.4445
224864_NV,4472.0,124112.6494
222875_CA,1072.0,37226.3504
216309_BL,6569.0,143348.8253
223222_HM,405.0,4050.3499
201255_AM,6012.0,39387.6263
211617_GD,1080.0,4162.2217
220855_WT,6652.0,38443.773
225203_BM,838.0,21931.4983
223858_SV,566.0,3418.0578
215602_YL,6322.0,146307.2291
215953_BU,1280.0,9273.842
221816_CL,3460.0,34612.64
223831_BN,2084.0,68104.0248
212049_RD,173.0,4526.76
196653_GD,8745.0,81817.7745
215574_SV,2654.0,16136.4367
221520_WT,3167.0,76125.9791
223644_BK,3018.0,94707.1512
215675_BK,12639.0,372423.0782
223571_BK,223.0,6625.1159
215896_TQ,4717.0,26661.4299
221013_BM,4202.0,75292.3088
214492_BK,5382.0,169276.909
218800_OR,210.0,2747.976
221970_BN,153.0,3894.3336
221619_HM,195.0,1541.6166
216541_YL,6389.0,172489.2116
208144_KK,10651.0,195634.9366
221291_SV,1861.0,10023.4003
222431_BU,211.0,5503.484
219281_DM,3829.0,14585.4673
221812_WT,1833.0,52643.442
219201_BM,3436.0,25051.7544
210741_HM,2653.0,22224.5147
195269_DN,9580.0,88193.174
222182_BM,2235.0,50620.1392
224742_BK,1495.0,24403.3457
220688_EC,1130.0,29831.811
218093_SV,754.0,22196.4004
209311_SV,2932.0,12415.1744
213110_BK,3911.0,18993.6354
224967_DM,886.0,8250.8163
210746_HM,3442.0,17418.5674
215201_DM,2925.0,55546.085
223022_BK,4906.0,166745.0202
227683_RD,129.0,3461.4456
218939_DM,5300.0,25608.3403
224468_CA,239.0,3704.9147
208611_NV,7835.0,173003.9327
210888_CA,6649.0,75956.2657
217298_SV,1667.0,7969.7361
225149_TU,211.0,4930.107
224890_BN,1669.0,74276.2028
209817_TU,9798.0,234303.1399
219761_IV,3212.0,38133.2932
210892_OR,6900.0,108945.137
213921_JN,1364.0,7940.6774
211268_GD,482.0,1506.1966
216118_GD,6852.0,65032.1985
217557_EC,3267.0,78798.3792
220340_GD,2429.0,18011.2437
215606_BK,8913.0,174225.2004
224584_BK,3.0,19.7025
223581_LB,368.0,10949.3472
214627_MM,1.0,10.7355
224939_BK,1624.0,52230.5826
217036_DG,192.0,4336.0743
212781_PU,407.0,29075.452
220435_GD,1631.0,15374.2858
215820_BK,1818.0,43195.7238
214570_BK,3959.0,14732.8122
212499_HM,1.0,9.2074
223987_BK,953.0,25711.03
219465_OR,3119.0,38608.8288
210726_KK,1019.0,28894.9569
218871_CA,6232.0,143761.0719
217937_RD,2012.0,51649.3396
224519_SV,973.0,5989.9457
2020652BM,1749.0,5135.1238
211687_DM,1595.0,9022.7553
225499_BN,982.0,23641.4781
217355_SV,5356.0,27927.2986
223000_GD,1921.0,17572.1483
215943_GD,5016.0,35969.0114
215440_CA,8809.0,195516.9476
212967_GD,3818.0,24783.035
214938_BM,198.0,4232.2519
222891_NV,530.0,14031.031
221089_SV,1833.0,15690.3869
222423_PK,239.0,2856.3987
213429_BL,453.0,13421.8868
219280_SV,1329.0,10587.9136
222567_KK,1044.0,16863.412
225694_BK,113.0,2481.4148
209622_BK,8376.0,209525.648
214631_EC,384.0,17511.3269
224937_BK,121.0,3659.2515
209061_GD,3425.0,18942.6704
219196_BM,3301.0,28720.963
214426_BM,5707.0,111184.189
181666_BL,7332.0,34838.9411
1886662HM,5649.0,35150.116
213480_BU,3033.0,68567.4158
218481_BM,1779.0,15731.4276
214703_GN,3811.0,92830.2649
220524_EC,3530.0,49918.1048
215915_IV,3365.0,20345.0433
211439_PU,4262.0,60282.5633
217028_DG,199.0,5852.2071
215655_SV,4613.0,29623.5624
224927_GD,16.0,359.7285
218113_PU,2428.0,43718.8632
226387_PK,1834.0,50706.9341
219418_EC,5674.0,154006.2136
225147_WT,380.0,16848.2594
215651_GD,2010.0,20246.9534
212794_BL,2495.0,30676.1438
224470_BK,111.0,1207.516
216270_BM,3031.0,27303.3836
215115_LL,1870.0,65707.7111
221475_BM,4944.0,148397.5792
224864_BL,149.0,3765.2628
218688_GY,2761.0,75298.1688
222434_NM,5572.0,148754.4881
220936_EC,2827.0,77994.9114
223454_BK,2911.0,74066.7753
216927_BL,393.0,8456.7096
215032_BL,3752.0,77294.47
219087_CA,5886.0,156289.3093
223005_PE,9005.0,50621.6182
224998_BL,713.0,7455.3945
211107_HM,15.0,109.493
201255_PU,5348.0,27183.6375
212239_BK,699.0,5884.503
209009_GD,7349.0,38685.674
214788_BG,288.0,12590.5408
223869_LK,1059.0,28027.0184
218473_CA,5498.0,170709.2316
212156_EC,271.0,6071.5727
226310_PK,7.0,160.6431
210434_BL,54.0,358.6721
227314_BU,31.0,3868.7683
212125_FU,5263.0,103141.8902
223896_BM,167.0,3656.5104
217697_GD,3410.0,28756.7258
217151_GD,5245.0,43416.435
214980_EC,1580.0,53486.2407
222178_LB,2694.0,42281.217
224088_KK,1405.0,55415.8798
215958_GD,3280.0,42946.3966
221278_SV,317.0,1863.8631
211176_GD,6323.0,34439.7057
223612_EC,533.0,17727.574
218160_KK,1139.0,16505.8542
227209_DG,63.0,1733.3664
216103_GD,9901.0,52602.9938
220764_YL,3556.0,64474.6684
211923_PK,2088.0,15258.2483
225201_BL,856.0,23290.3362
222737_NV,2356.0,62755.7285
215202_BL,3743.0,39811.1687
217967_RD,1730.0,25637.3622
217313_SV,4357.0,22830.1216
217026_KK,5394.0,133100.6823
216472_BG,4228.0,106895.5836
215907_IV,30458.0,172869.4303
210953_GD,45.0,584.5919
222835_BK,4180.0,94790.5591
224017_BK,1389.0,33556.79
220829_EC,1987.0,17799.2025
226535_GY,1283.0,36216.0384
217087_CA,6636.0,145313.3992
209345_GD,8561.0,45895.4181
209321_GD,6222.0,26344.3474
218365_WT,986.0,6132.5609
220952_EC,776.0,23374.2714
225699_BM,3.0,120.8674
214342_BG,1165.0,16825.7754
219600_CL,7111.0,178468.6294
223909_RD,1646.0,16899.8472
220275_BL,510.0,12817.9205
223610_BK,5877.0,166957.7437
211778_PE,917.0,7382.6701
195325_BB,13946.0,285293.8304
209168_GD,4512.0,42241.1105
227171_DM,581.0,4581.0541
218321_BN,713.0,6663.3336
209339_PE,521.0,3019.3495
219662_BG,3607.0,96318.4777
210339_BM,3000.0,18606.2965
218511_BG,1760.0,61350.6668
222173_CA,1670.0,43095.4071
211835_BK,5320.0,73108.8646
219522_EC,1836.0,54607.8974
215119_BL,2972.0,82201.1684
213075_BK,2837.0,11160.9126
221844_CL,5325.0,49045.8633
217381_SV,4218.0,22264.6328
222943_YL,1669.0,35563.8272
208715_EC,5166.0,36822.6421
227077_EC,309.0,10487.5
220275_WT,3790.0,103054.275
220524_BK,4002.0,55753.6841
226480_GD,477.0,4054.5401
212323_GY,4868.0,121033.3364
218511_RD,1755.0,59684.6077
227167_DM,200.0,3191.7965
220053_BM,5154.0,111134.0513
223908_SV,2541.0,19067.7881
221286_SV,2542.0,14226.6207
221081_SV,6384.0,47920.3375
214438_EC,7079.0,151494.9425
223027_DN,3631.0,27416.7908
219028_KK,461.0,9135.7175
220387_WT,6634.0,174440.1323
216396_BM,196.0,5358.9676
214039_KK,5255.0,89750.9851
1765495HM,4143.0,19358.526
218964_BM,371.0,8264.3526
215526_GD,428.0,4246.8718
224568_BK,362.0,3938.6647
219296_DM,3555.0,26743.0995
223354_OR,2893.0,26319.1234
211905_LL,2175.0,17267.1814
216449_BK,8689.0,212715.1193
212635_YL,1647.0,22383.794
211686_DM,2405.0,17394.0293
219682_EC,2844.0,52217.898
217119_LM,9433.0,202554.265
215524_GD,656.0,4708.5616
225510_PE,1142.0,7960.9672
210944_GD,7.0,177.9778
217887_PK,1613.0,24040.9221
220319_GD,1871.0,5044.8188
226357_SV,275.0,2086.6179
216016_BG,6577.0,204587.1658
214108_BK,4970.0,78416.0304
221881_BM,5663.0,32133.9032
224751_PK,1471.0,13541.7737
214833_BM,5772.0,40474.0103
222830_PK,343.0,6748.8859
222732_GD,158.0,3354.2312
214546_DP,4098.0,56229.9463
177781_PU,9958.0,54343.1162
215115_GN,7982.0,257308.5687
220392NC,6172.0,146055.1992
213434_GN,389.0,21393.4442
210055_CL,4190.0,51071.1496
214451_BM,2923.0,75745.8119
208038_WT,4010.0,105215.5345
209013_GD,13676.0,58876.4316
224702_BK,1124.0,29034.6267
210748_HM,1187.0,12562.9711
206909_GD,3157.0,26002.5554
224672_GD,1283.0,12863.126
221108_GD,3254.0,22749.8004
225025_GD,12.0,274.9593
214781_LK,6294.0,46975.6256
218267_CL,5405.0,127087.4032
224591_BK,187.0,1404.3758
222007_OX,3567.0,27575.0463
209729_WT,6860.0,183627.3514
210640_GD,29.0,288.8594
217462_FG,3831.0,18640.8
223809_HM,1832.0,21097.7727
220509_GN,3860.0,94696.0399
219048_PK,133.0,1625.2293
216291_GD,3677.0,20111.5216
217168_BK,3464.0,66443.3273
215177_PK,5180.0,35785.709
213970_WT,572.0,13420.77
215221_SV,125.0,2040.3754
211379_YL,3776.0,123563.0688
226290_PK,553.0,4907.133
219065_SV,2404.0,11947.5456
222421_PA,2670.0,41174.5697
223644_BN,2287.0,70243.4061
209162_GD,5906.0,52226.7556
220711_BU,5462.0,161621.1504
219234_BN,208.0,6175.8723
213333_GD,1.0,4.8699
212030_BK,1878.0,42598.0971
222316_LB,2324.0,42885.7825
212631_KK,374.0,10548.7394
217173_BM,3049.0,41733.5911
221195_BK,1814.0,26533.3624
214094_EC,137.0,2997.0984
214245_TU,9242.0,196211.5683
210930_BL,7266.0,161145.0361
218905_BL,2018.0,8028.5572
217362_GN,6744.0,153970.2867
225662_TU,134.0,3488.8539
221164_BM,6090.0,30082.1858
221135_GD,90.0,6029.6547
218533_GD,3966.0,18946.0977
210979_BM,276.0,3252.973
218938_HM,3679.0,17628.7425
217483_BM,7050.0,50916.4486
1709381BM,4037.0,34548.3643
217168_BN,3362.0,60389.2254
207835_BK,4929.0,30032.7095
210163_EC,5096.0,35022.1017
225670_LB,1528.0,11413.9103
213645_PK,4521.0,69911.1576
223854_SV,3089.0,14719.9934
217799_BL,92.0,2342.5275
223807_BM,372.0,8035.2052
226291_EC,4.0,120.3701
214666_BK,8615.0,225810.8692
216653_LB,3395.0,14977.9734
211039_NV,2499.0,11550.4088
200421_DN,6895.0,65011.0118
225505_PE,1242.0,9067.1434
223625_BK,3737.0,92745.735
211676_DM,4417.0,21314.0629
2055261HM,4735.0,34262.4065
216099_TU,6455.0,103343.5887
210931_PU,3910.0,127978.239
219205_BM,3776.0,21715.9239
224482_YL,480.0,3492.3823
213822_PU,2391.0,8602.6368
216597_DM,4001.0,96036.7197
226297_KK,16.0,422.2075
211769_DM,2299.0,10794.8721
214371_EC,5260.0,148378.5636
214582_MI,4001.0,21219.7102
209518_SW,7682.0,176194.8181
212048_BM,253.0,4872.2689
212623_BG,5413.0,117820.1641
214790_DP,4119.0,62202.6897
216252_RO,1708.0,13986.2184
217881_EC,6377.0,156377.8169
215478_SV,36.0,292.5605
221118_GD,2261.0,14426.6791
224992_BL,422.0,6331.6356
211645_GD,1039.0,4699.6848
217638_GD,1841.0,13277.3017
224294_YL,297.0,9021.9368
212946_BK,4978.0,36504.7997
220462_OR,5651.0,18726.3038
206548_PU,403.0,5179.2246
221600_PK,2062.0,39109.1413
201841_RY,5939.0,22748.1539
215953_SV,2254.0,17149.9258
209221_PU,2524.0,55451.9355
223059_GN,2468.0,13634.1308
1586851BL,2416.0,10586.1598
211783_SV,3129.0,21309.5757
202076_BM,2156.0,9939.225
222682_WT,1739.0,19663.9057
216113_GD,7141.0,87746.567
210596_CA,707.0,31985.9609
211069_NV,2610.0,15980.6561
224484_BL,406.0,9610.8576
212612_BM,27.0,488.1642
214225_AQ,6893.0,135205.5291
225686_BG,817.0,22638.874
216758_BK,862.0,21783.952
227082_DN,726.0,10317.0862
215573_HM,1515.0,10062.3173
210841_BK,8797.0,168133.9719
217196_PK,49.0,540.0212
218578_GD,3531.0,13278.0268
218667_WT,1.0,36.8571
213848_BL,362.0,5263.3101
226486_GD,610.0,4127.1856
226402_BU,168.0,1544.3868
215315_OR,1224.0,27462.7951
218406_GN,2770.0,44835.6293
214017_BL,4080.0,21647.7649
209280_GD,7513.0,55416.8423
215597_GD,3055.0,21797.1269
216099_BK,8420.0,168043.5761
225683_LK,719.0,5692.2543
205683_BK,4972.0,25133.618
213925_DM,1291.0,6615.4814
212790_KK,6467.0,155677.7899
223516_OW,236.0,5063.3655
215988_MI,5952.0,18035.0701
1912911SV,4194.0,21526.9838
224633_BK,4358.0,23986.4699
226408_BU,15.0,168.8815
216309_EC,6661.0,156320.082
221221_TU,4186.0,99229.3155
222954_KK,5997.0,147104.4584
215165_LM,2248.0,19584.7747
221628_HM,3218.0,24468.4624
169622_IV,8481.0,62725.5864
207923_TK,4279.0,28897.9597
215541_SV,506.0,2885.0787
212320_BM,961.0,4420.001
225236_WT,1309.0,12623.1769
215570_GD,2376.0,16222.7382
216616_PK,1752.0,16058.6357
220565_CA,9160.0,215144.7002
212029_EC,4759.0,87040.4531
219025_BL,4083.0,23656.0955
224898_SK,763.0,5747.5918
216629_BK,93.0,2572.5557
223639_TU,2169.0,74735.5249
222233_BK,2.0,42.6094
216083_IV,8806.0,86181.0018
212953_HM,4530.0,30842.3601
211680_DM,1841.0,15848.6256
224801_TB,5151.0,24275.5763
221737_PK,2092.0,19312.6917
227202_DM,151.0,1342.7681
221855_BG,4085.0,112738.2617
220166_IG,9071.0,167761.4566
221050_WT,1545.0,26091.6662
216674_DM,5962.0,37218.6724
223920_TU,1376.0,25458.5594
218339_HM,1185.0,6525.8548
224897_YL,517.0,4391.9827
210791_EC,7176.0,159332.9379
215011_GY,155.0,9524.6176
222541_CA,2175.0,39742.9161
222937_CA,3949.0,126293.1714
219069_GD,1002.0,6503.9196
216881_HM,5044.0,27152.2372
216255_IV,6128.0,28734.5702
217199_HM,3797.0,19194.8539
214027_BU,723.0,15794.5771
214130_CA,9898.0,326031.8982
212679_GD,1479.0,17021.7598
224123_YL,1191.0,13613.4316
1910582HM,4053.0,18644.1929
221820_OL,1105.0,7998.4454
224904_SK,619.0,7346.8702
225030_BL,38.0,438.1078
210550_BL,820.0,25808.9003
222350_TU,3844.0,100839.5129
214409_MI,3451.0,27905.1814
219165_GD,3934.0,17343.9916
220851_WT,5834.0,33429.41
1959052BM,5935.0,31950.7719
216004_RD,415.0,2620.5468
212410_HM,1467.0,29901.7884
224330_NM,2483.0,45159.125
224844_BN,1099.0,19162.4404
221114_SV,1533.0,8251.9019
209965_BM,6343.0,117636.4901
216102_PE,3811.0,21690.1679
212868_SV,2404.0,14719.4649
222240_NV,2544.0,47385.953
214043_BM,3672.0,24133.2262
225247_WT,1444.0,7713.6229
220873_IV,3729.0,35342.4481
224684_GD,3325.0,17648.5215
225672_HM,2812.0,20601.4954
219714_RD,376.0,10541.0591
216016_PK,1068.0,36328.9655
217657_GD,3683.0,20174.9321
215444_LG,6409.0,155654.4361
210899_DM,9538.0,240178.9084
221815_CL,572.0,4112.8419
220726_BM,2082.0,36592.8521
210295_WI,8165.0,35630.6252
224556_BK,116.0,2907.7755
215165_TU,2793.0,25512.549
223123_PM,2188.0,16526.235
225265_WT,85.0,529.7905
220900NC,2471.0,41830.2069
220322_BM,5462.0,43582.5972
221280_BM,3697.0,16882.2178
223167_EC,2969.0,105847.4255
1910583HM,4967.0,22524.8773
211725_GN,1399.0,6228.388
209286_GD,3841.0,27259.745
211548_BM,4743.0,33618.9072
218170_EC,15581.0,341472.7077
211173_HM,2990.0,14307.9556
214279_BG,5720.0,94146.1279
221107_GD,2993.0,13557.9445
216759_KK,328.0,19279.7246
221646_WT,3658.0,90878.3134
215576_HM,1201.0,9130.6954
223849_RD,4246.0,23864.8143
216481_EC,5239.0,125554.7808
209024_BL,4361.0,91113.628
226884_GD,17.0,186.4462
188665_HM,4065.0,17897.0565
221018_WT,4472.0,32297.8866
217413_HM,5505.0,33975.9487
226435_CA,1.0,18.6291
221330NC,5304.0,115166.171
2129740HM,3713.0,16130.816
206395_BG,7115.0,164784.0242
220815_WT,5430.0,41409.954
223779_LB,906.0,6923.5487
216339_EC,12390.0,324091.3414
215929_IV,6312.0,47111.2198
169622_TL,6649.0,32262.992
224726_HM,430.0,5097.3427
224472_PK,108.0,3225.8423
223612_BK,1007.0,33312.9201
213005_HM,1952.0,8523.2529
222010_PK,731.0,9346.0293
225326_BG,205.0,6684.133
212999_HM,5700.0,38356.6794
218459_LL,4464.0,88937.005
217388_SV,1048.0,6000.8673
214665_BK,6553.0,136241.0045
223660_BK,163.0,5518.1932
213366_HM,5744.0,50829.9798
211780_GD,3997.0,34881.1829
218261_GN,2486.0,70900.6178
210432_LL,78.0,475.9996
224859_WT,6954.0,188226.0275
212508_HM,3369.0,23576.67
221021_WT,3648.0,36845.2382
216379_FU,1894.0,26448.4334
214092_BM,182.0,5619.5137
220318_BL,5660.0,29367.6526
221855_EC,1995.0,55992.5006
218678_BK,4610.0,68162.6904
212224_KK,243.0,9384.0971
215650_GD,3179.0,16960.4608
212380_GY,3723.0,57994.245
223931_CA,747.0,12865.5092
224303_HM,3203.0,24391.9583
207645_EC,9530.0,238244.1826
216623_SV,4868.0,70712.4432
218592_GD,1643.0,8807.2158
221098_GD,4316.0,24299.8777
213142_SV,4158.0,22630.8995
209867_GD,3830.0,34973.1493
220490_BM,1138.0,5161.5444
216832_HM,5553.0,39110.8087
224794_TQ,24.0,187.0272
226670_BL,399.0,2955.225
217133_BU,3327.0,34455.9644
215222_KK,126.0,2127.0209
220903NC,1882.0,37899.1037
213903_HM,3036.0,15553.9749
212803_DM,1630.0,21931.7867
219972_BL,6780.0,33712.6794
215621_GD,4896.0,26698.7277
211257_GD,4640.0,22313.9002
224740_BL,1819.0,10567.95
210747_HM,2694.0,17050.5525
224607_BK,2229.0,16833.7062
2178661TU,4664.0,115970.5618
1658233BM,5318.0,25376.9322
211666_PU,1767.0,8747.1278
210752_HM,1559.0,9726.7152
221230_BK,1388.0,39442.5469
217029_KK,7018.0,142857.8847
226293_PK,866.0,10841.0839
210799_BG,7934.0,147048.7867
214676_HM,2322.0,25693.3787
215955_GD,6916.0,37863.7438
214915_BK,126.0,991.4347
222240_BK,5347.0,99293.0887
227160_GN,2.0,16.9154
211994_PH,3995.0,14701.7787
1707320HM,6060.0,37787.1807
220147_NV,4688.0,89230.559
213743_PE,2820.0,38586.5248
223175_BG,685.0,11732.556
1735491PM,8158.0,37681.5534
214936_GN,3538.0,150362.9256
162651_MI,4694.0,19908.301
221077_BK,163.0,3838.6275
219516_KK,4160.0,75874.3858
217310_SV,5247.0,35496.5742
217231_OR,2405.0,57015.554
212380_LL,3666.0,55232.3997
208728_EC,6345.0,75312.8871
221593_EC,3042.0,56288.1994
215608_SV,2261.0,21000.4818
215950_GD,6152.0,50409.0661
212191_WT,238.0,4264.6652
212520_HM,2496.0,13324.6061
1709383HM,3652.0,25983.9894
210585_NU,487.0,9987.626
217431_SV,26991.0,147080.9636
210629_GD,27.0,563.4409
214060_BL,3473.0,17727.8799
209317_SV,4064.0,18986.0861
210433_FU,50.0,342.7363
215577_HM,1017.0,9525.1619
225005_BM,133.0,7445.2818
169622_AU,6124.0,40894.2835
205683_WT,16294.0,72804.1382
212156_BN,263.0,6888.0929
216062_BK,4420.0,121452.2723
209865_GD,6277.0,61374.7704
186745_HM,5687.0,27544.903
218625_VT,1446.0,8865.6301
225583_CA,65.0,5270.6111
214666_BG,6818.0,184053.5624
224822_NV,2197.0,34110.4326
223053_TG,3740.0,21785.264
203836_SV,2603.0,25624.9728
221105_SV,3406.0,19175.7675
217645_PK,528.0,4482.9127
215119_GY,3726.0,79844.7425
217178_CA,431.0,9106.0426
205235_SA,7624.0,49242.0606
206044_EC,855.0,13016.8043
218676_GY,3710.0,80436.2139
208952_LM,7537.0,121200.3384
215206_BK,4666.0,76716.2576
211852_EC,5112.0,141215.7852
227234_OW,59.0,3744.4244
224559_KK,10.0,189.4402
221766_PK,347.0,6251.225
211562_PK,2068.0,65219.0242
224626_BK,2148.0,19619.1544
207912_NU,7403.0,215551.4828
2020780HM,3287.0,27376.1777
223069_PM,4064.0,41488.6817
209343_PE,7762.0,40504.7515
206305_DM,2243.0,20071.2178
218154_TQ,995.0,6172.7285
212185_BM,1370.0,15868.6063
224911_WT,23.0,530.3515
225596_HM,3368.0,40727.947
1936220HM,5973.0,28681.8454
2062121HM,5387.0,25918.8616
210230_GD,2260.0,11846.3426
218284_BK,2059.0,53584.2383
213650_BU,1395.0,40850.9485
218465_FU,3446.0,17696.1686
221746_FU,404.0,7963.0519
215603_GD,1907.0,9316.609
219971_GD,6594.0,34571.5288
213571_GN,4490.0,106459.7078
214229_LL,2861.0,70783.948
219216_GD,2836.0,14416.2999
211694_PK,740.0,17041.7112
215919_IV,9379.0,65073.3142
211029_EC,3700.0,76899.2429
225514_PE,1517.0,14422.2892
223765_BN,203.0,17036.2094
211909_BN,2473.0,40063.1829
208015_EC,5117.0,49282.4957
220570_BL,309.0,11022.1881
216080_BK,900.0,17634.9246
1940410HM,5522.0,38724.2552
215965_GD,4064.0,22415.3534
210255_GD,5452.0,49195.3607
222998_PM,2922.0,21608.9188
213919_GD,4992.0,39434.1522
224975_BU,314.0,7203.9262
219847_BM,70.0,458.8855
211834_BL,6855.0,208127.8431
221045_WT,5494.0,39486.2826
221440_RD,1356.0,22826.7385
216316_KK,4831.0,77652.0479
222458_BM,2174.0,26222.7905
218942_GN,4888.0,47719.8559
216727_MI,4930.0,20140.3419
215514_CA,473.0,8234.177
212238_KK,703.0,12308.028
213189_TE,6795.0,161533.4843
170938_IV,3311.0,29069.4263
221869_CA,2012.0,61959.63
213553_DG,3847.0,57416.9093
219768_IV,4239.0,23331.4624
216437_GD,316.0,8109.2669
1983910BM,1836.0,18242.0451
221253_TU,1982.0,53691.8128
216363_FU,6729.0,78217.1056
214256_BK,5083.0,78642.4531
222835_KK,4211.0,94774.5639
218081_EC,1236.0,39176.9046
218069_BL,4180.0,79392.157
212253_BM,2218.0,7967.0452
210337_BK,1091.0,35153.2902
220001_YL,372.0,8843.9808
217452_HM,1401.0,8074.3649
211711_GN,10132.0,205001.4471
222482_BK,2678.0,83430.9086
221678_PK,2869.0,50285.6649
224893_BM,448.0,13313.515
223532_EC,143.0,3708.8139
217270_PK,1427.0,21015.6159
219236_SV,1798.0,13320.4839
227559_GD,2749.0,38254.7733
212689_HM,3387.0,26972.7383
210027_EC,7931.0,149682.4135
208729_EC,5858.0,71595.1827
218536_RD,94.0,932.6838
214978_BL,3651.0,70584.0073
222432_BM,912.0,29262.1739
220333_GD,3549.0,43377.6527
208079_PK,4398.0,44338.2564
216550_CA,5645.0,95909.4316
212308_BK,8939.0,203184.2906
224654_GD,939.0,5220.0681
217640_GD,3553.0,14737.2462
218171_GD,17146.0,504902.6618
212085_OR,2993.0,22168.7201
211976_HM,3415.0,34779.1565
222034_GN,4669.0,121525.8441
220402_GD,6386.0,55511.7938
210751_HM,6315.0,45521.9874
218004_BM,2227.0,63289.3416
211118_HM,2017.0,15071.5883
212376_GY,5976.0,114970.5608
201857_BU,343.0,3010.3546
210303_BM,2334.0,15543.5018
214006_CA,276.0,6620.3692
216440_GD,390.0,5530.9057
222227_BK,3210.0,93572.7781
222608_CL,1453.0,10884.5765
224403_BU,2215.0,16389.6664
219363_DM,3595.0,33008.0935
211628_GD,1018.0,5344.1765
212229_OR,184.0,2445.1654
220597_HM,1713.0,12551.9923
172276_PP,3589.0,19828.1404
208711_WT,4707.0,52551.3934
211156_SV,3030.0,40389.9445
217733_BM,2663.0,74499.6765
214884_BK,7556.0,174833.3583
222136_BK,393.0,11813.5611
218940_BL,6203.0,32917.1374
224730_TL,3522.0,19848.6972
212133_KK,69.0,3153.6307
220031_BM,6658.0,41222.9049
2141221BK,354.0,3995.9912
204741_IV,7697.0,85820.7323
212671_GD,3154.0,13875.3964
211950_HM,1017.0,6910.0757
221710_BM,4935.0,130016.3508
209170_GD,5515.0,47906.8141
215623_SV,1567.0,51916.1038
221912_PK,4975.0,123122.0793
214595_GD,2503.0,16564.2687
224549_BK,1387.0,15189.7456
227010_BN,290.0,8751.1327
216561_TU,7270.0,194340.4829
215960_GD,6650.0,47482.9257
208293_DM,4021.0,18620.2813
213892_PU,1181.0,11064.6966
213152_BK,4868.0,18156.1877
224557_KK,40.0,677.1972
205182_LB,2407.0,22596.9518
210547_KK,1607.0,46446.4479
212556_DN,2005.0,20846.0462
216479_EC,6666.0,155448.5701
219893_GN,1560.0,59500.1884
218626_GD,962.0,16004.8864
215361_BM,255.0,6420.3476
224006_KK,2945.0,58700.4751
210403_LM,214.0,7789.2945
212925_HM,144.0,13465.6562
